community,seed,direction,lag_m,semivariance,n_pairs,metric,support_level,period_label,max_lag_m,n_subsample,estimator
aeolian,20267810,isotropic,19375.0,119.37288979435714,133636,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,19625.0,114.83498897021471,135067,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20267810,isotropic,19875.0,108.48892085069593,134585,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,125.0,62.5103858457139,159653,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,375.0,105.92594528537126,365962,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,625.0,125.73416871887848,486779,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,875.0,140.79630401843437,540751,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,1125.0,149.657864555917,549372,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,1375.0,154.2813105186572,544275,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,1625.0,156.35939831734504,533233,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,1875.0,157.01239240786842,532435,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,2125.0,153.8870833061121,541396,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,2375.0,154.63814202929154,556211,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,2625.0,154.8671494138419,573114,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,2875.0,149.91514035326173,566111,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,3125.0,147.91426939163463,565585,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,3375.0,146.48905090226302,572727,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,3625.0,145.46971505841768,573726,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,3875.0,150.06948732237126,594345,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,4125.0,150.81953080717287,619900,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,4375.0,146.1933155932936,646338,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,4625.0,150.1785855475712,688835,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,4875.0,150.07087937912408,709873,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,5125.0,155.77141544830096,734829,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,5375.0,160.27786862396346,770338,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,5625.0,167.30579354773502,814514,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,5875.0,170.04220428959684,848057,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,6125.0,171.4094078772291,868348,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,6375.0,174.84449826365528,883506,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,6625.0,175.47941433278976,876065,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,6875.0,175.00049609842418,843692,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,7125.0,171.01915752366145,797145,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,7375.0,172.01074134620018,744554,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,7625.0,176.37430860484173,714361,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,7875.0,179.01188971163302,699912,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,8125.0,176.8353049318925,690887,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,8375.0,172.27998482775502,688024,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,8625.0,169.10388019538718,666219,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,8875.0,174.61961591504542,602459,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,9125.0,172.94777030335064,527778,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,9375.0,179.43522778432393,448267,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,9625.0,183.39520081893582,370031,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,9875.0,173.27170358634118,311153,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,10125.0,165.2810474657999,279923,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,10375.0,166.24665974927862,271454,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,10625.0,159.86046006546002,269995,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,10875.0,145.8074951910875,267936,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,11125.0,143.4983165624688,267394,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,11375.0,146.26381753179803,267771,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,11625.0,152.63506246449865,270201,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,11875.0,155.0661551915208,275316,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,12125.0,146.1461359355173,273895,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,12375.0,141.52317040548817,268638,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,12625.0,137.7073631981239,268130,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,12875.0,142.17664126965508,263364,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,13125.0,156.03617882356573,254477,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,13375.0,159.36143520882547,247050,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,13625.0,163.65084578278314,242690,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,13875.0,166.36189973160106,246788,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,14125.0,174.3772816429353,261695,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,14375.0,167.07721944339752,257361,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,14625.0,171.72881506170148,234401,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,14875.0,172.0104311846329,205385,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,15125.0,164.47902456121608,172546,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,15375.0,150.58661117671872,140178,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,15625.0,139.2918187928887,114867,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,15875.0,111.65642569064292,109999,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,16125.0,102.12173515059304,115021,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,16375.0,104.59877646949832,117730,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,16625.0,114.33336094559925,121566,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,16875.0,118.69874009923784,123895,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,17125.0,119.99764550755313,114419,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,17375.0,122.93129155544824,94801,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,17625.0,128.85072414847306,80412,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,17875.0,129.80029450692817,74931,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,18125.0,136.21690223641016,79740,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,18375.0,134.69124427790882,86800,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,18625.0,129.85312166457413,101824,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,18875.0,127.97213352868623,115168,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,19125.0,122.99597010573665,123759,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,19375.0,117.99336611926898,129737,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,19625.0,116.94689297590261,131301,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20268810,isotropic,19875.0,113.91957080081143,133514,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20269810,isotropic,125.0,60.190835233647974,158542,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20269810,isotropic,375.0,105.17381337844387,363676,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20269810,isotropic,625.0,126.98404743457856,483398,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20269810,isotropic,875.0,137.61798587071874,537188,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20269810,isotropic,1125.0,146.0929121135468,550220,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20269810,isotropic,1375.0,151.8418305919111,545839,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20269810,isotropic,1625.0,154.26365118715054,536577,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
aeolian,20269810,isotropic,1875.0,152.98938899707517,531617,"veg_p05_temporal_mean residual (OLS, Stage 0)",pixel,1988-2022 (35 water years),20000.0,10000,gamma(h) = 0.5 * mean (z_i - z_j)^2 over pairs in the lag bin
